id,is_iceberg
f8d7f7ba,0.006098687648773193
08bd1053,0.022096795961260796
58e4dc8c,2.4073522581602447e-05
4793ce8e,0.6413833498954773
304caab4,7.604770702052122e-10
f2ee6d7f,0.30383020639419556
e1f9c0e4,0.7941015362739563
8e40401c,0.11668092012405396
5d9eaba2,0.32953664660453796
55e7562c,0.07420115917921066
9da6cb4b,6.367201876855688e-07
c3c1c8ec,1.1813931450888049e-05
3b38698e,0.022294165566563606
6c9eb909,0.04611722752451897
482a3d1d,0.12591765820980072
0e9918f0,0.48917052149772644
ef894fd2,0.00010211750486632809
4b82e7f7,0.9993864893913269
b9cdd7fb,8.939820872910786e-06
94a496f4,0.018632421270012856
995eacae,0.7692854404449463
41b02e58,0.9648871421813965
69f04617,0.07669126987457275
c889a03c,0.9967067241668701
91f98acf,0.9999790191650391
9135c19f,0.9960174560546875
1f0e9c09,5.042909106123261e-05
260d6e8e,0.0033834895584732294
46334397,0.004090514499694109
f34ddf31,0.04345002397894859
4d6177d7,0.684342086315155
76a57270,0.4182688295841217
217b8cea,0.0011641096789389849
9a45a566,0.0003453107492532581
1b55c75e,5.987562445852745e-08
7bd92ec6,0.9997591972351074
6c409f41,0.5089859366416931
df3e48eb,0.14941908419132233
62723e57,7.66412413213402e-05
b8e627bf,0.001605294062756002
86bb5d85,0.08077871799468994
77e5034c,0.0006267730495892465
607079e5,0.5318571925163269
96879fb4,0.00017001932428684086
6afe606d,0.5454809665679932
4129802f,0.9707844853401184
a42300ef,0.5777067542076111
1af842f5,0.9932548403739929
3fe57d78,0.9964537620544434
f4e60ed5,0.9944613575935364
68c8337b,0.2323974221944809
914ed5b5,0.3665647506713867
a6bb5987,0.896827220916748
c781c439,0.036400601267814636
47a1a25e,0.09680401533842087
80ea0713,0.9829136729240417
a9d001bc,0.04331843927502632
f94d098a,0.013214778155088425
3e230e0e,0.0021921228617429733
24afa485,9.155861334875226e-06
bc37db7f,0.09171703457832336
83f99e4d,0.000151276690303348
1a8d86f7,0.01077606063336134
38136419,0.6879096031188965
d393e637,0.45813819766044617
36902570,0.9762279987335205
327f7b25,0.9953880906105042
3f8543c6,0.028471671044826508
a0d42a70,0.3307960033416748
e07ba430,0.43746402859687805
c6e53803,0.24008488655090332
fec4dad8,0.16141678392887115
933fc5ba,0.31617382168769836
c27eda4e,0.9898767471313477
9b94d2c2,0.004327358212321997
a2dbdb31,0.18338970839977264
816258dd,0.08265995234251022
81f11218,0.07405479997396469
c4bd9d04,0.37540456652641296
c6ce9bf9,0.01354026049375534
a7b3cc29,0.00682470528408885
527870bf,0.6559381484985352
9af26068,0.997839629650116
0b591e70,0.9952228665351868
2b1e57c5,0.17026764154434204
194db786,0.8155462145805359
e09ba644,0.9998272061347961
fa2ed3e5,0.9991533160209656
1ba92726,0.4166976511478424
8c8f45b4,1.28233663687638e-08
f8889f44,2.2090020138421096e-05
598e255b,0.014361283741891384
45f1aa7a,0.28812697529792786
022956a3,3.9860664401203394e-05
d406064d,0.7204877734184265
76617947,1.357199016638333e-05
d0e5dccb,0.08048460632562637
33271da6,0.0016877636080607772
0840e2b1,0.4800231456756592
521a9f4d,0.9656324982643127
7286b1dc,0.039822280406951904
5b6acc2d,0.0009669127757661045
e034cd34,3.6972343764318794e-07
46577660,0.04387342929840088
bb4d6f24,0.5447471737861633
bfc7a3f2,0.7564210891723633
abc66be8,0.014700005762279034
3627189f,0.9998428225517273
e49a77f6,0.0014292619889602065
a209d7ee,0.07035764306783676
dee69cf6,0.9588461518287659
9a6261a0,0.024973750114440918
a8e444c6,6.602995767934772e-07
a6a66a28,0.9991299510002136
db7022ff,0.001116712810471654
0dfb45d9,0.38425374031066895
81c983aa,0.00025273242499679327
a98fb5e1,0.9833574295043945
99e004d7,0.0029081394895911217
d16e5fbb,0.0019942710641771555
3c352f9e,0.023342972621321678
12202699,0.008836481720209122
86af0236,0.302577406167984
f3703e6f,0.910511314868927
4a71dc34,0.464201956987381
321edcdc,0.0564596951007843
e365a657,3.823795486823656e-05
45755c9c,0.0053574033081531525
873b0829,0.005998858716338873
72ccd009,0.012508991174399853
205243d9,0.9680418968200684
d9202f36,0.013583916239440441
9d0c30b0,0.08512052148580551
56644ace,0.010583245195448399
c63f527f,0.44930699467658997
bb84b9bd,0.9942502975463867
6f68caf0,0.3937002122402191
8492119b,3.249471410526894e-05
71bde48d,0.9943631291389465
d2d6e2ba,0.6766006350517273
6f4b309c,0.13460741937160492
b3cc5ba3,0.0700848177075386
fee39547,0.15993769466876984
4893137a,0.989467203617096
e283c4c4,0.11856410652399063
25bac62b,0.273440957069397
8fd88dd6,3.744897185242735e-06
b48c104e,0.019097259268164635
221d500b,0.050804246217012405
8f0de087,0.010547876358032227
32342e03,0.0029085883870720863
a8da99d8,9.147192031377926e-05
93203755,0.5811510682106018
d3c88528,0.9986155033111572
0d7a17b3,0.08918800950050354
bd72f5ec,0.9996857643127441
e953c0fd,0.0916905626654625
e730b6c6,0.9550840854644775
c086033a,0.00395330972969532
a521d303,0.005778999533504248
b023957a,0.03689037263393402
3e0f04e8,0.0010911865392699838
60647cba,1.0538875358179212e-05
2f5c43a8,0.5870508551597595
b54ba69b,0.5480234026908875
eac962ff,0.37612923979759216
7e2a3763,6.108642924829155e-09
9362d863,0.010637868195772171
8f1b833c,0.48893412947654724
79727ff5,0.007995148189365864
62614c75,0.99188631772995
75a03adf,0.04148818925023079
cf138392,0.25357678532600403
bf467a96,0.0031539974734187126
c8b34651,0.8426239490509033
105a5c54,0.0011054518399760127
bf6de75c,0.17739111185073853
060702c8,0.9966924786567688
921bad2c,0.9641630053520203
e0d17eb0,0.07112083584070206
9a3825c9,0.7242993712425232
8eda717f,0.002306747017428279
78906e0c,0.9996665120124817
c60100ad,0.9987271428108215
90a72a52,0.0711260735988617
d80e4ed4,0.24893511831760406
339cd0d2,0.006296712439507246
d99de899,0.3256988525390625
357e20d1,0.0003010147192981094
a4d190da,0.17553837597370148
bd226217,0.004074683878570795
476e2771,0.9997916221618652
4e483506,0.08478454500436783
f70ea081,0.9973600506782532
4645e56f,0.9988512992858887
e6d05940,0.5334357619285583
f8b3c6af,0.9768204689025879
c89d6aad,0.1710597276687622
0cb57f6e,0.6840046048164368
86a4be46,0.015183928422629833
75e62d7e,1.1708233271789936e-09
ebc36374,0.16568893194198608
0ebcb731,0.9998312592506409
24d000c5,0.036660224199295044
f3c9a4f6,0.1466255784034729
1bc59730,7.00883028912358e-05
47ea0bff,0.9027674198150635
cdeccfdd,0.02585718221962452
15e09a1d,0.27022066712379456
00652788,0.11952024698257446
23649c84,0.0005401222151704133
91188a77,0.037038207054138184
eaca8580,0.6887531876564026
4ce9daeb,0.6134311556816101
d4220673,0.8600812554359436
b6a87aef,0.09196803718805313
8333ebed,0.8494448661804199
950a3453,0.008051976561546326
7074f6c9,0.48488855361938477
98a02caf,0.013363123871386051
59c8d2b3,0.9992490410804749
d99d13bd,0.9802557826042175
de86f1cf,0.9991430640220642
8f4b1985,0.9755238890647888
a7779b04,0.04343689605593681
2caeab11,0.0590057373046875
16aeea7c,0.37644609808921814
b9d19ab9,0.9841523766517639
29c5d2fd,0.9999982714653015
efcefa55,0.5989480018615723
099161c3,0.727196216583252
12b49195,0.0004270400677341968
96a1ce13,0.981553852558136
67964b4f,6.48733873731544e-07
b61c605c,0.051598262041807175
bcfc0f16,0.007593987975269556
bf0cb956,0.004668599460273981
12f6aa7d,0.11231172829866409
f36f3a0c,0.0002615109260659665
83490492,0.38575479388237
e3b62b60,0.07356678694486618
20b27d66,0.9999949336051941
25c3ce93,0.6904802322387695
67a2ff0b,0.7692860960960388
9b2d3c1a,0.9518079161643982
8ad51f7d,5.8640985400870704e-09
14137b57,0.18532192707061768
9ea5aa79,0.0053735957480967045
5ea1d2dd,0.03389572724699974
979c867e,0.8930395245552063
7ea1e1b6,0.04495185986161232
d65520ba,0.0012312129838392138
765ad2e2,0.37012818455696106
d2957326,0.3877241611480713
24349e24,8.982145664049312e-05
fd8a2ae3,0.005853049922734499
b282d98e,0.7430412173271179
3eaa7a61,0.005972546059638262
16533dd4,0.3104436695575714
4adb68d7,0.9946519732475281
565005b9,0.1484522819519043
51d86e0c,0.9885160326957703
30635642,2.5843301045824774e-06
d9480a60,0.0007282993756234646
b2647128,0.14855800569057465
20478c55,0.9948442578315735
caa0d105,0.0018276028567925096
474f4534,0.06326653808355331
d51e3867,0.940958559513092
e5d1bba7,0.2034512311220169
e7000b2a,0.013070788234472275
78f06b79,0.0003947842342313379
8a9f4bee,0.9984026551246643
3d716bbe,0.329058438539505
6e1ddef1,0.05175400897860527
9826f39a,0.07464581727981567
3fdc82f7,0.7410111427307129
31f013c3,0.446977823972702
97a9df6d,0.03336188197135925
10e65294,0.22949902713298798
0bdca1a5,0.6412663459777832
374037fa,0.5317195653915405
1d1a0cec,0.6697664856910706
d415c5ad,0.0926087275147438
ced1306d,0.004543812945485115
f43497f3,0.226209357380867
ffd13a9e,0.9991639256477356
6f67148e,0.33884820342063904
be322b68,0.3489700257778168
af209b44,0.0067530181258916855
69b53a4a,0.5566992163658142
4c085180,0.21527814865112305
608cea18,0.12242880463600159
f8bebbfd,0.4071403443813324
ae16855d,5.7536028180038556e-05
dfc700b3,0.9961463809013367
e3bdd9ac,0.995131254196167
87a8ea20,0.01670614816248417
3c3da9aa,0.42213961482048035
76c882d6,7.19204472261481e-05
9e429645,0.8544023036956787
7dc9c990,1.058084762917133e-05
f38d53ef,0.12177196890115738
e1785b6e,0.009277507662773132
80c673fb,0.9237000346183777
a8b8c20b,0.5416550040245056
6a1ff150,0.9604366421699524
2f68d4fe,0.0301105547696352
c462ec65,0.9993804097175598
c374d5c4,0.3836451768875122
d20769b3,0.40958794951438904
c467fe4d,0.004935548175126314
1356229e,0.11587218195199966
b1532127,0.008744991384446621
3777ee22,0.8545939326286316
4ba6023f,0.9925983548164368
08504ae6,0.007034330163151026
5e0b4cc5,0.009923388250172138
249a0c1f,0.9827423095703125
24b3497f,0.036075837910175323
9edcf494,2.2233014362882386e-07
53297290,0.013835404999554157
6d3a269e,0.9550724029541016
1b0d38fc,0.0005002720281481743
02747427,0.3137578070163727
38867253,0.9946134090423584
c392dbd0,0.576587438583374
8939734c,5.753531127083988e-07
097ba3af,7.9266309072068e-09
30f0f835,0.3385113775730133
bdab1bcf,0.8880642056465149
1070a984,0.9686555862426758
c41b8a90,0.9860372543334961
86a3b5cc,0.6192999482154846
d0a3719e,0.49264445900917053
b1a8067b,0.0020186735782772303
911bc6aa,0.3966399133205414
67a2d0ac,0.01657838560640812
11447262,0.03042733110487461
12fd1375,2.2133450329420157e-05
f2898538,0.014879821799695492
0e7355e2,0.00013835735444445163
bc2c87c8,0.9999839663505554
94001156,0.02640761435031891
d5855224,0.6948643326759338
a3c1a552,0.02133125253021717
edcf54fa,0.0238241758197546
a28b90eb,0.8524963855743408
63cd028f,0.013617402873933315
dbc79657,0.009990786202251911
bc856bf1,0.1880757063627243
c7e25a70,0.24457575380802155
9771b119,0.00021794256463181227
836db0d9,0.010364544577896595
f5685d3e,0.5987588763237
bb04299d,0.7105452418327332
163a9d23,0.04496192932128906
5283c614,5.044338724502495e-09
2276d5d8,0.19390805065631866
ccb77e34,0.011753308586776257
d4a75bf3,0.024651862680912018
e15f46ea,0.003884146688506007
992a45ba,0.3068225383758545
056e7768,1.9579615706533104e-10
a1dc016b,0.017837483435869217
38db82cd,0.008743219077587128
3295f3ae,0.14950773119926453
a6ff3660,0.1694503277540207
5981b799,0.9894271492958069
2636d79d,0.001760195940732956
7a8521e2,6.443710844905581e-07
9b53021d,0.3523823022842407
0a37be18,0.9922344088554382
a8676e55,0.9971420764923096
3488b8fc,0.29943737387657166
b86d4006,0.8268356323242188
33888635,0.9999322295188904
aa9ca5f9,0.022177567705512047
08faf0f6,1.1712838476896081e-09
5320cd26,0.0018477840349078178
2c57fdaa,0.4645720422267914
d467ce62,0.014961223118007183
888a568e,0.97417813539505
88d6c838,0.7589495778083801
8f138517,0.031224697828292847
e1108dc0,0.000118686119094491
9e9cd6c9,0.014178991317749023
ab893af4,0.0043821814469993114
4d4b30ba,0.7325897812843323
7ce15e26,0.02015151083469391
dbc45500,5.342351414583391e-06
6a0cde3f,0.1263105720281601
2658014c,0.004075337667018175
08d20604,0.00041322046308778226
03c83dc9,0.001007416401989758
d741ccd1,0.0501570962369442
992d48b6,5.1806168244183937e-08
b1ea3253,0.9743807911872864
da379e69,0.006359667982906103
73b429af,0.9970667362213135
2aefe712,0.9990057945251465
1e3634f9,0.9971563816070557
069ee09e,0.0007320013828575611
a7970f81,5.878835622752376e-07
23084d2e,0.0037597992923110723
ac57710a,0.9745765328407288
02553267,0.7587520480155945
0971c6c7,0.020730525255203247
cdb7f1fe,0.18143188953399658
d3af3f60,0.3010711371898651
59daf44b,0.48106649518013
c2169934,0.4128991663455963
da03b56e,0.029646141454577446
474ea404,0.8926234245300293
f686cdc4,0.3135872185230255
f865b354,0.06741564720869064
106df554,0.1215706542134285
e5637171,0.19774948060512543
cba8985c,0.005266055464744568
cc09c9ce,0.05187905952334404
0b85b33f,0.9325632452964783
92f20625,0.9916214346885681
6b1379dd,0.6470484137535095
ed2b1df1,0.09042640775442123
325124e4,0.0010462648933753371
7455c944,0.00027245169621892273
fd68ccc1,0.11842916160821915
8df9100d,0.7574224472045898
c406df9b,0.06561612337827682
4978870c,3.570899571059272e-05
383f95d6,0.037913378328084946
aba96bbf,2.926064155417407e-07
6bba66b4,0.04989122226834297
b86fa0c9,0.3357252776622772
a2abc369,0.523141086101532
0b40c014,0.09964507818222046
d45add48,0.3964625597000122
00193999,0.9652917981147766
c2f1b710,0.12048258632421494
53750c72,0.014360164292156696
3137ef1d,0.6855211853981018
bc6b8e2a,0.07640441507101059
7cb546c6,0.9975244402885437
d59a2349,0.00022660013928543776
04d04b9a,0.06575476378202438
05ac1343,0.012153450399637222
2917895f,0.0002982043952215463
342a1d01,0.9529352188110352
78309e4b,0.6097587943077087
5c1a5aba,1.2762696997015155e-06
fae57f79,0.023740408942103386
23821d71,0.8034527897834778
5780b19d,0.006480561103671789
11c67865,0.5302092432975769
8564f114,0.3196175992488861
ec7d0fdd,0.6059371829032898
9a0446b8,0.35168278217315674
5f5da69d,0.8233516812324524
7a11839b,0.6196700930595398
763c9bbf,3.652331548309462e-09
15a7b5c5,0.0018963414477184415
e9c7e251,0.018196718767285347
2555c207,0.1416138857603073
ec8d9784,0.0012595881707966328
08fd9d10,0.4582096040248871
9504ae29,0.0006957660079933703
0b91a24d,0.0993555411696434
e62e6cfe,0.9428874850273132
5d1291bb,0.7814167141914368
b3c1f2e7,0.03460196778178215
c6a8db21,0.007673834916204214
f2c137fd,0.9276042580604553
b61e8155,0.07176199555397034
45b9ee35,0.11682214587926865
8fe9c49b,0.0005474335048347712
b98ceb09,7.521428779000416e-05
70c4a435,0.18608035147190094
d953d111,0.5635623335838318
da7de86e,0.24556367099285126
519f8611,0.40184569358825684
75eefdc3,0.013305608183145523
62412092,0.9999596476554871
de8ec010,0.035096410661935806
ee6121f8,0.6561948657035828
412b66e0,0.45264431834220886
7405c131,0.8723986744880676
efff4306,0.5632964968681335
5658d679,0.0027001139242202044
617f88fc,0.004702254664152861
a120100b,0.008918404579162598
0971369e,0.9889810681343079
83f7fe7b,0.765068769454956
12437da1,4.5413773477775976e-05
8e7f96a5,0.04304150864481926
a08237de,2.000329146767399e-07
a013bd6f,0.004621595609933138
c6fdd404,0.9493575096130371
317e2af4,0.5463191866874695
dd9878c0,0.6540823578834534
42e76a51,0.9999896883964539
022f77e3,0.12581254541873932
cada3682,0.9881439805030823
53074f1f,0.0036423199344426394
e6c19679,0.5268092751502991
dfb69b8b,0.039393603801727295
e1572941,0.0018900708528235555
8d549cd2,0.02654176391661167
6913594d,0.7808898091316223
6e528fd6,0.004726799204945564
c8b037c7,0.0007971005397848785
c3b6c880,0.002925476059317589
9684ac04,2.315454912604764e-05
6d974acc,0.6277155876159668
57b10462,0.8602569699287415
b2373298,1.9693592548719607e-05
8e946e10,0.9126496911048889
6acee7de,0.015925327315926552
8ad7cc2f,2.413272852663795e-07
8e6e087e,0.3588513135910034
c3e46df5,5.720930130337365e-05
f6983f34,0.47037824988365173
8130a3aa,0.019063405692577362
0f11be03,0.1051584780216217
766073e1,0.4006936848163605
e67f6889,0.9997323155403137
148a0930,0.0013890340924263
b333ff97,0.7002284526824951
1c148a28,0.07816488295793533
ee0b02d7,0.6627419590950012
fa1c5f6d,0.8222785592079163
9b12ae1f,0.007507649715989828
3bb60b1b,0.2815374433994293
096e7594,0.5411792397499084
ac98996a,0.0009890240617096424
1b7b9b9d,0.13117073476314545
61b2ac6f,0.35028302669525146
2bd414a8,0.6575097441673279
73d12826,0.009036294184625149
29f7ec33,0.0005548116751015186
265f8aa8,0.9961468577384949
0d6be675,0.09854602813720703
a00ecdf6,0.6066130995750427
c414328a,0.00038947825669310987
d47de87e,0.03631606325507164
376f984f,0.10962015390396118
12a35aa5,0.2733593285083771
8ecfd739,0.003302354132756591
2cbc30f4,0.2979407012462616
aa4bdf31,0.2866740822792053
69d18f51,0.9877710938453674
50cd4394,1.4279536664218995e-08
bda732e1,0.8305160403251648
8e77e385,0.003258541226387024
49dfd51a,0.1479315161705017
b0a3e728,0.002432624576613307
518061ec,0.3433016240596771
bb306c8c,4.40473850176204e-05
1b2cf099,0.00013231720367912203
e7c405e4,0.009352410212159157
1fc79c9d,0.01259628590196371
3427cd60,0.9997425675392151
8fc604cd,0.999817430973053
0981acfd,2.4683175070094876e-05
512e9c5c,0.3788963556289673
ae9f2426,0.00028493115678429604
a8cd44c8,0.8887115120887756
acac91c3,0.999779462814331
35988937,0.2908487617969513
2a2dd539,0.173376202583313
3f971e0a,7.323240879486548e-06
7e09131c,0.4977971017360687
82726c59,0.27264657616615295
ec4c3dbd,0.7342364192008972
2a851255,1.6049926943040305e-09
2cebdab4,0.9992315769195557
013b617b,0.3693908452987671
21a8603a,0.14770130813121796
fe2f2579,0.1708592176437378
df069a3d,0.001161927473731339
595f7f57,0.578618049621582
081bdb0a,1.464352816782366e-08
6f8e7b3a,0.07913414388895035
d1824fe1,1.4510810615320224e-06
3ddc6778,0.5841881632804871
57e4244d,0.7338792681694031
18e2e176,0.0003231707669328898
7394cdbc,0.9916788935661316
19821b41,0.0019187635043635964
12e9563c,0.9853978157043457
b96c9ed9,0.9983841776847839
096d9c1b,0.1794065237045288
97454a30,0.9960651993751526
43b6c5d3,0.9722762107849121
2c58bcc5,0.009079535491764545
0c71dc02,0.10162577778100967
f7cd79b0,0.3809865415096283
922ec513,0.00663052499294281
561b6b2c,0.5694455504417419
32913f04,0.7307292819023132
77aad507,0.001863896381109953
d62d5a9c,0.06187945231795311
be70bb3d,0.8959040641784668
84920252,0.7737190127372742
b9623d93,0.04227341338992119
ba925eca,0.001926891622133553
181ecadf,0.15268658101558685
6fbcc9e2,0.2234308123588562
57d5b182,0.003637600690126419
d3013a36,0.11919862031936646
21cafb54,0.16200585663318634
d1a6cc74,5.483140697037925e-08
c4017d47,0.0002100953133776784
22e05854,0.00186082161962986
7eb53ec8,0.9763801097869873
c77a806d,0.9998677372932434
c114c951,0.9341256618499756
71495521,0.0012015925021842122
98bb1260,0.08843404799699783
546ec108,0.7683359980583191
78f39102,0.0026702519971877337
26b6379a,0.09148583561182022
8cb14c23,0.0517607182264328
75892ee1,0.02233736962080002
3d31d65f,0.02803693152964115
30784a7a,0.002609998220577836
efba2a23,0.9999675154685974
9fcb2c5a,1.786086278876553e-10
9910ee7e,0.0008927895105443895
